id,prisoner,date,time,direction,type,origin_code,origin,destination_code,destination,reason
1170360.2,1170360,2025-02-19 00:00:00,2025-02-19 23:20:56,IN,TRN,796120,Erdington Probation Centre,FDI,Ford,Category Change
1113453.1,1113453,2021-05-01 00:00:00,2021-05-01 04:43:28,OUT,TRN,IWI,Isle of Wight,778998,West Bromwich Probation Office,Medical Transfer
1175522.1,1175522,2021-01-03 00:00:00,2021-01-03 18:11:09,OUT,REL,AMERSH,Amersham General,NULL,,End of Sentence
1175522.2,1175522,2020-09-14 00:00:00,2020-09-14 11:29:13,OUT,ADM,ANDVYC,Andover Youth Court,GMI,Guys Marsh,Initial Admission
1152311.1,1152311,2015-10-16 00:00:00,2015-10-16 23:23:13,OUT,TRN,PVI,Pentonville,DHI,Drake Hall,Category Change
1152311.2,1152311,2019-06-18 00:00:00,2019-06-18 19:01:58,OUT,ADM,BZI,Bronzefield,DAI,Dartmoor,Initial Admission
1184376.1,1184376,2016-09-23 00:00:00,2016-09-23 15:01:37,OUT,ADM,HMI,Humber,754990,Littlehampton Probation Office,Initial Admission
1105659.1,1105659,2019-03-02 00:00:00,2019-03-02 18:48:24,IN,CRT,ACI,Altcourse,NULL,,Court Appearance
1105659.2,1105659,2023-10-05 00:00:00,2023-10-05 08:22:24,IN,TAP,ABDRMC,Aberdare Mc,705109,Enfield Probation Office,Temporary Transfer
1151845.1,1151845,2017-12-06 00:00:00,2017-12-06 21:45:38,OUT,TRN,RCI,Rochester,AAAAA1,AA Mike H Crown Court,Category Change
1151845.2,1151845,2021-04-09 00:00:00,2021-04-09 05:14:43,IN,TAP,TSI,Thameside,RCI,Rochester,Temporary Transfer
1161982.1,1161982,2025-02-03 00:00:00,2025-02-03 23:06:01,IN,ADM,LYI,Leyhill,ASP001,North Somerset Courthouse Probation,Initial Admission
1105634.1,1105634,2023-07-04 00:00:00,2023-07-04 08:50:10,OUT,ADM,ASP005,North Bristol Probation Centre,WRI,Whitemoor,Immigration Admission
1105634.2,1105634,2023-07-05 00:00:00,2023-07-05 13:12:55,IN,CRT,ABGVMC,Abergavenny Magistrates Court,WSI,Wormwood Scrubs,Court Appearance
1105634.3,1105634,2017-11-01 00:00:00,2017-11-01 11:43:20,IN,TRN,DWI,Downview,AAAMH5,AAAMH1 Court Mike H2 Test2 - 22,Normal Transfer
1160655.1,1160655,2023-08-31 00:00:00,2023-08-31 02:36:11,IN,TAP,UPI,Prescoed,WRI,Whitemoor,Outside Hospital Attendance
1160655.2,1160655,2025-02-28 00:00:00,2025-02-28 01:13:56,IN,TRN,GTI,Gartree,ASP019,Taunton Police Station Prolific Off Unit,Category Change
1160655.3,1160655,2019-07-03 00:00:00,2019-07-03 02:34:45,OUT,TAP,ISI,Isis,ABDRYC,Aberdare Youth Court,Temporary Transfer
1139623.1,1139623,2019-12-20 00:00:00,2019-12-20 22:05:05,OUT,CRT,ASHTMC,Tameside (Ashton under Lyne) Magistrates,ANDVYC,Andover Youth Court,Court Appearance
1139623.2,1139623,2019-08-16 00:00:00,2019-08-16 10:15:41,OUT,REL,776185,High Wycombe Probation Office,OWI,Oakwood,Release to Immigration
1139623.3,1139623,2019-04-02 00:00:00,2019-04-02 00:40:42,OUT,TRN,ASP005,North Bristol Probation Centre,MRI,Manchester,Category Change
1139623.4,1139623,2016-12-05 00:00:00,2016-12-05 17:37:05,IN,TAP,NULL,,LPI,Liverpool,Temporary Transfer
1160457.1,1160457,2020-08-23 00:00:00,2020-08-23 16:29:08,IN,TRN,ARNOLD,Arnold Lodge,ALDRCT,Aldershot and Farnham County Court,Medical Transfer
1160457.2,1160457,2017-04-01 00:00:00,2017-04-01 07:51:53,OUT,REL,AAAMH5,AAAMH1 Court Mike H2 Test2 - 22,FEI,Fosse Way,Release to Immigration
1160457.3,1160457,2019-04-13 00:00:00,2019-04-13 02:10:16,OUT,TAP,705670,Oxford City Probation Office,AMERSH,Amersham General,Temporary Transfer
1153685.1,1153685,2020-08-04 00:00:00,2020-08-04 00:17:29,OUT,TRN,AAAMH5,AAAMH1 Court Mike H2 Test2 - 22,ASP017,Staple Hill Police St. Prolific Off Unit,Category Change
1153685.2,1153685,2018-07-22 00:00:00,2018-07-22 04:42:37,IN,REL,ASHEHO,Ashen Hill/Southview,SNI,Swinfen Hall,Release to Immigration
1154405.1,1154405,2019-05-28 00:00:00,2019-05-28 06:22:50,IN,CRT,ASP012,Bridgwater Probation Centre,ANI,Aldington (HMP),Court Appearance
1155239.1,1155239,2025-02-20 00:00:00,2025-02-20 14:08:19,OUT,TRN,COACD,Court Of Appeal Criminal Division,ALPHA,Alpha Hospital,Normal Transfer
1155239.2,1155239,2017-12-10 00:00:00,2017-12-10 09:24:27,OUT,TAP,AMRSMC,Amersham Mc,ABDSUM,Aberdeen Sheriff's Court (ABDSHF),Temporary Transfer
1155239.3,1155239,2025-04-28 00:00:00,2025-04-28 10:24:50,OUT,TAP,DHI,Drake Hall,AAAMH1,AAAMH1 Court Mike H2 Test2,Temporary Transfer
1155239.4,1155239,2016-05-23 00:00:00,2016-05-23 06:31:45,OUT,REL,ASP016,New Bridewell Prolific Offender Unit,ASP004,Bristol Probation Centre,End of Sentence
1118030.1,1118030,2018-02-17 00:00:00,2018-02-17 02:28:46,OUT,ADM,OUT,OUTSIDE,GNI,Grendon,Initial Admission
1118030.2,1118030,2024-10-24 00:00:00,2024-10-24 14:34:20,IN,ADM,COACD,Court Of Appeal Criminal Division,WMI,Wymott,Initial Admission
1162780.1,1162780,2024-11-01 00:00:00,2024-11-01 19:24:40,IN,CRT,ASI,Ashfield,735096,Bexleyheath Probation Office,Court Appearance
1162780.2,1162780,2023-05-19 00:00:00,2023-05-19 08:40:37,OUT,TAP,LEI,Leeds,721844,NELSON Probation Office,Temporary Transfer
1162780.3,1162780,2021-08-08 00:00:00,2021-08-08 15:39:36,IN,TRN,BSI,Brinsford,ANDVMC,Andover Mc,Category Change
1162780.4,1162780,2023-12-14 00:00:00,2023-12-14 10:42:29,OUT,ADM,PBI,Peterborough (Male),ASP005,North Bristol Probation Centre,Initial Admission
1170530.1,1170530,2023-08-14 00:00:00,2023-08-14 02:17:33,IN,CRT,NULL,,ASHFMC,Ashford Mc,Court Appearance
1170530.2,1170530,2024-11-18 00:00:00,2024-11-18 17:25:05,OUT,REL,BFI,Bedford,NSI,North Sea Camp,End of Sentence
1117823.1,1117823,2019-07-29 00:00:00,2019-07-29 11:00:57,IN,REL,ASP004,Bristol Probation Centre,NULL,,End of Sentence
1117823.2,1117823,2019-02-05 00:00:00,2019-02-05 17:09:17,IN,ADM,727642,NORTHAMPTONSHIRE OFFICES,ISI,Isis,Immigration Admission
1131822.1,1131822,2017-01-16 00:00:00,2017-01-16 09:10:44,IN,REL,TSI,Thameside,ABTYMC,Abertillery Mc,Release to Immigration
1131822.2,1131822,2024-10-08 00:00:00,2024-10-08 11:19:12,IN,TAP,DMI,Durham,AAAAA1,AA Mike H Crown Court,Outside Hospital Attendance
1131822.3,1131822,2016-03-30 00:00:00,2016-03-30 14:16:25,IN,REL,ALTNMC,Alton Mc,OUT,OUTSIDE,End of Sentence
1131822.4,1131822,2021-01-01 00:00:00,2021-01-01 19:43:49,IN,ADM,ASP016,New Bridewell Prolific Offender Unit,776185,High Wycombe Probation Office,Immigration Admission
1191879.1,1191879,2019-07-04 00:00:00,2019-07-04 16:32:48,OUT,REL,ASP010,Wells Probation Centre,LYI,Leyhill,Release to Immigration
1191879.2,1191879,2020-07-12 00:00:00,2020-07-12 21:27:58,IN,CRT,NWI,Norwich,ACTNMC,Acton Mc,Court Appearance
1102686.1,1102686,2021-06-27 00:00:00,2021-06-27 08:16:29,OUT,TAP,SNARCC,Snaresbrook Crown Court,EYI,Elmley,Outside Hospital Attendance
1102686.2,1102686,2015-11-23 00:00:00,2015-11-23 21:31:09,OUT,REL,STI,Styal,ALDRCT,Aldershot and Farnham County Court,Release to Immigration
1102686.3,1102686,2025-07-23 00:00:00,2025-07-23 08:51:51,OUT,REL,761287,MAGISTRATES COURT,776185,High Wycombe Probation Office,Release to Immigration
1102686.4,1102686,2020-05-03 00:00:00,2020-05-03 15:57:04,IN,REL,IWI,Isle of Wight,ARDEN,Arden Leigh MSU,Release on License
1180122.1,1180122,2021-10-12 00:00:00,2021-10-12 00:32:48,IN,REL,ABDRCT,Aberdare County Court,ACTNYC,Acton Youth Court,Release to Immigration
1180122.2,1180122,2024-08-21 00:00:00,2024-08-21 23:19:29,IN,REL,ABRYMC,Aberystwyth Magistrates Court,ASHEHO,Ashen Hill/Southview,Release on License
1180122.3,1180122,2017-07-07 00:00:00,2017-07-07 11:09:25,IN,REL,STI,Styal,UNKNWN,UNKNOWN LOCATION,Release on License
1180122.4,1180122,2019-06-17 00:00:00,2019-06-17 09:06:39,OUT,TAP,ASP016,New Bridewell Prolific Offender Unit,693103,Kingston & Richmond Probation Office,Temporary Transfer
1182415.1,1182415,2020-01-28 00:00:00,2020-01-28 08:18:21,IN,REL,DTI,Deerbolt,ARNOLD,Arnold Lodge,Release on License
1182415.2,1182415,2017-11-19 00:00:00,2017-11-19 11:03:46,IN,TRN,EXI,Exeter,ACCRYC,Accrington (Hyndburn) Youth Court,Normal Transfer
1182415.3,1182415,2015-08-07 00:00:00,2015-08-07 01:16:18,IN,TAP,BXI,Brixton,ASHFCT,Ashford County Court,Outside Hospital Attendance
1141875.1,1141875,2021-04-28 00:00:00,2021-04-28 13:41:38,IN,REL,SUI,Sudbury,UNKNWN,UNKNOWN LOCATION,End of Sentence
1141875.2,1141875,2017-05-25 00:00:00,2017-05-25 19:24:43,OUT,TRN,ALDRMC,Aldershot (Nort East Hampshire) Magistrates,OUT,OUTSIDE,Medical Transfer
1191364.1,1191364,2025-01-08 00:00:00,2025-01-08 12:04:27,OUT,TRN,ALLSHF,Alloa Sheriff's Court,HGHBMC,Highbury Corner Magistrates Court,Normal Transfer
1191364.2,1191364,2021-11-04 00:00:00,2021-11-04 20:09:37,OUT,CRT,GNI,Grendon,BWI,Berwyn,Court Appearance
1191364.3,1191364,2019-02-13 00:00:00,2019-02-13 14:11:02,IN,TRN,FYI,Feltham A,703230,DORSET CLOSE Probation Office,Normal Transfer
1191364.4,1191364,2025-03-31 00:00:00,2025-03-31 09:21:52,IN,REL,WTI,Whatton,BFI,Bedford,Release to Immigration
1139998.1,1139998,2016-08-19 00:00:00,2016-08-19 23:10:13,IN,CRT,SUI,Sudbury,BWI,Berwyn,Court Appearance
1139998.2,1139998,2015-11-10 00:00:00,2015-11-10 04:45:52,OUT,TAP,LEI,Leeds,UNKNWN,UNKNOWN LOCATION,Temporary Transfer
1139998.3,1139998,2016-10-17 00:00:00,2016-10-17 19:20:10,IN,ADM,ASP007,Bristol Probation Centre,NSI,North Sea Camp,Immigration Admission
1139998.4,1139998,2019-09-25 00:00:00,2019-09-25 23:41:41,OUT,TAP,ASP011,Yeovil Probation Centre,OUT,OUTSIDE,Temporary Transfer
1133464.1,1133464,2017-09-14 00:00:00,2017-09-14 18:36:22,OUT,TRN,EYI,Elmley,ASP001,North Somerset Courthouse Probation,Category Change
1133464.2,1133464,2019-09-12 00:00:00,2019-09-12 13:38:24,OUT,TAP,AAAMH3,AAAMH1 Court Mike H2 Test2 - Building tr,ASP013,Taunton Crown Court Liaison Unit,Outside Hospital Attendance
1192536.1,1192536,2015-10-21 00:00:00,2015-10-21 08:12:47,IN,REL,ALDRMC,Aldershot (Nort East Hampshire) Magistrates,ASI,Ashfield,Release to Immigration
1166399.1,1166399,2023-12-06 00:00:00,2023-12-06 06:15:46,OUT,CRT,NULL,,735096,Bexleyheath Probation Office,Court Appearance
1166399.2,1166399,2025-03-24 00:00:00,2025-03-24 14:09:15,OUT,ADM,WRI,Whitemoor,ALNWYC,Alnwick Youth Court,Initial Admission
1166399.3,1166399,2017-09-27 00:00:00,2017-09-27 17:51:19,IN,ADM,BWI,Berwyn,HLI,Hull,Initial Admission
1173222.1,1173222,2021-09-13 00:00:00,2021-09-13 20:50:20,OUT,ADM,PVI,Pentonville,NLI,Northumberland,Initial Admission
1173222.2,1173222,2017-12-21 00:00:00,2017-12-21 17:16:39,OUT,TAP,ABTYMC,Abertillery Mc,NULL,,Temporary Transfer
1173222.3,1173222,2021-03-24 00:00:00,2021-03-24 04:35:20,OUT,ADM,WRI,Whitemoor,ACTNMC,Acton Mc,Immigration Admission
1110040.1,1110040,2020-03-31 00:00:00,2020-03-31 15:57:17,OUT,REL,BFI,Bedford,OUT,OUTSIDE,Release to Immigration
1110040.2,1110040,2020-01-03 00:00:00,2020-01-03 13:49:48,IN,TRN,AMMNYC,Ammanford Youth Court,BLI,Bristol,Category Change
1110040.3,1110040,2017-09-17 00:00:00,2017-09-17 18:36:42,IN,REL,ANDVYC,Andover Youth Court,RSI,Risley,Release on License
1151425.1,1151425,2024-04-24 00:00:00,2024-04-24 04:40:43,IN,TAP,HHI,Holme House,ASHTYC,Tameside (Ashton under Lyne) Youth Court,Temporary Transfer
1151425.2,1151425,2024-08-19 00:00:00,2024-08-19 23:17:47,OUT,REL,ALPHHO,Alpha Hospitals Sheffield,WSI,Wormwood Scrubs,Release on License
1151425.3,1151425,2025-03-30 00:00:00,2025-03-30 12:53:10,IN,ADM,796120,Erdington Probation Centre,AGI,Askham Grange,Immigration Admission
1160253.1,1160253,2018-06-13 00:00:00,2018-06-13 18:16:55,IN,CRT,UKI,Usk,SHI,Stoke Heath,Remand Hearing
1160253.2,1160253,2023-05-26 00:00:00,2023-05-26 13:33:40,OUT,REL,OUT,OUTSIDE,FKI,Frankland,Release to Immigration
1162140.1,1162140,2016-04-27 00:00:00,2016-04-27 16:47:54,IN,ADM,ANTCC1,Antrim Crown Court,UNKNWN,UNKNOWN LOCATION,Immigration Admission
1162140.2,1162140,2024-02-14 00:00:00,2024-02-14 09:07:52,IN,TAP,NULL,,MDI,Moorland,Outside Hospital Attendance
1162140.3,1162140,2018-12-01 00:00:00,2018-12-01 03:18:30,IN,REL,NULL,,LCI,Leicester,Release on License
1182675.1,1182675,2018-09-25 00:00:00,2018-09-25 22:24:55,IN,REL,ALTNMC,Alton Mc,LTI,Littlehey,Release on License
1182675.2,1182675,2016-02-16 00:00:00,2016-02-16 17:30:58,IN,ADM,721844,NELSON Probation Office,NULL,,Immigration Admission
1182675.3,1182675,2016-12-15 00:00:00,2016-12-15 22:51:06,OUT,ADM,LWI,Lewes,693103,Kingston & Richmond Probation Office,Initial Admission
1182675.4,1182675,2021-01-07 00:00:00,2021-01-07 23:58:30,OUT,TRN,ISI,Isis,LHI,Lindholme,Medical Transfer
1144427.1,1144427,2018-03-16 00:00:00,2018-03-16 19:06:57,IN,TAP,WLI,Wayland,HLI,Hull,Outside Hospital Attendance
1144427.2,1144427,2022-02-03 00:00:00,2022-02-03 08:59:28,OUT,TAP,724559,Woolwich Probation Office,NULL,,Temporary Transfer
1149523.1,1149523,2023-11-18 00:00:00,2023-11-18 05:27:17,OUT,REL,PFI,Peterborough (Female),ABWLEY,Abraham Cowley Unit,Release to Immigration
1149523.2,1149523,2015-09-13 00:00:00,2015-09-13 23:02:11,IN,TAP,MHI,Morton Hall,705109,Enfield Probation Office,Outside Hospital Attendance
1159890.1,1159890,2020-11-16 00:00:00,2020-11-16 03:48:43,OUT,REL,FYI,Feltham A,PVI,Pentonville,Release on License
1159890.2,1159890,2015-12-21 00:00:00,2015-12-21 14:29:45,IN,REL,ASHTYC,Tameside (Ashton under Lyne) Youth Court,ABDRYC,Aberdare Youth Court,Release on License
1159890.3,1159890,2019-01-27 00:00:00,2019-01-27 05:59:39,IN,REL,WDI,Wakefield,735096,Bexleyheath Probation Office,Release on License
1159890.4,1159890,2015-08-16 00:00:00,2015-08-16 10:49:00,IN,TAP,ALTNMC,Alton Mc,BWI,Berwyn,Outside Hospital Attendance
1159747.1,1159747,2017-09-16 00:00:00,2017-09-16 19:33:22,OUT,TAP,TSI,Thameside,NSI,North Sea Camp,Temporary Transfer
1159747.2,1159747,2017-02-20 00:00:00,2017-02-20 21:27:31,OUT,CRT,ABDRYC,Aberdare Youth Court,WHI,Woodhill,Remand Hearing
1107241.1,1107241,2023-06-15 00:00:00,2023-06-15 16:04:45,OUT,TRN,CWI,Channings Wood,ALDRCT,Aldershot and Farnham County Court,Category Change
1107241.2,1107241,2017-06-20 00:00:00,2017-06-20 14:57:39,IN,CRT,NULL,,ASHTYC,Tameside (Ashton under Lyne) Youth Court,Court Appearance
1107241.3,1107241,2020-07-02 00:00:00,2020-07-02 18:08:18,IN,REL,ASP003,"Knowle Park, Bristol Probation Centre",ACTNCC,Acton Crown Court,End of Sentence
1127433.1,1127433,2019-12-15 00:00:00,2019-12-15 16:01:55,IN,ADM,NULL,,LEI,Leeds,Initial Admission
1154111.1,1154111,2022-05-24 00:00:00,2022-05-24 12:17:53,OUT,TAP,724559,Woolwich Probation Office,SDI,Send,Outside Hospital Attendance
1154111.2,1154111,2016-02-18 00:00:00,2016-02-18 21:32:47,IN,ADM,ALDRMC,Aldershot (Nort East Hampshire) Magistrates,SNI,Swinfen Hall,Immigration Admission
1154111.3,1154111,2023-09-29 00:00:00,2023-09-29 21:31:26,OUT,REL,WII,Warren Hill,AAAMH2,AAA Mike H Testing,Release to Immigration
1154111.4,1154111,2024-10-07 00:00:00,2024-10-07 12:00:53,OUT,CRT,WMI,Wymott,EWI,Eastwood Park,Remand Hearing
1178538.1,1178538,2025-04-18 00:00:00,2025-04-18 03:08:27,IN,CRT,UNKNWN,UNKNOWN LOCATION,BSI,Brinsford,Court Appearance
1178538.2,1178538,2022-02-03 00:00:00,2022-02-03 11:17:06,IN,CRT,WYI,Wetherby,778998,West Bromwich Probation Office,Court Appearance
1178538.3,1178538,2017-06-13 00:00:00,2017-06-13 15:17:30,IN,TRN,721844,NELSON Probation Office,WNI,Werrington,Medical Transfer
1178538.4,1178538,2020-12-08 00:00:00,2020-12-08 19:56:14,OUT,TRN,714662,Sittingbourne Probation Office,HDI,Hatfield,Category Change
1126117.1,1126117,2015-08-05 00:00:00,2015-08-05 04:41:34,IN,REL,BZI,Bronzefield,ASP001,North Somerset Courthouse Probation,Release on License
1126117.2,1126117,2018-12-05 00:00:00,2018-12-05 20:41:04,OUT,ADM,NULL,,ASP003,"Knowle Park, Bristol Probation Centre",Initial Admission
1126117.3,1126117,2017-01-30 00:00:00,2017-01-30 07:17:27,OUT,TAP,GLDFCC,Guildford Crown Court,SKI,Stocken,Outside Hospital Attendance
1126117.4,1126117,2020-01-13 00:00:00,2020-01-13 08:02:43,IN,TRN,724559,Woolwich Probation Office,ANDVMC,Andover Mc,Normal Transfer
1160086.1,1160086,2025-07-08 00:00:00,2025-07-08 09:04:06,OUT,REL,UKI,Usk,701109,Wallsend Probation Office,End of Sentence
1160086.2,1160086,2017-01-04 00:00:00,2017-01-04 14:42:02,IN,TAP,ASP007,Bristol Probation Centre,KMI,Kirkham,Outside Hospital Attendance
1148843.1,1148843,2024-03-07 00:00:00,2024-03-07 13:23:32,OUT,CRT,WHI,Woodhill,WTI,Whatton,Remand Hearing
1148843.2,1148843,2018-05-28 00:00:00,2018-05-28 19:01:53,OUT,ADM,GHI,Garth,UNKNWN,UNKNOWN LOCATION,Initial Admission
1108667.1,1108667,2023-01-18 00:00:00,2023-01-18 19:39:22,IN,REL,LPI,Liverpool,FHI,Foston Hall,Release on License
1108667.2,1108667,2023-05-14 00:00:00,2023-05-14 00:56:51,OUT,TRN,ABTYMC,Abertillery Mc,DGI,Dovegate,Normal Transfer
1108667.3,1108667,2020-10-02 00:00:00,2020-10-02 09:09:16,IN,TAP,FNI,Full Sutton,MTI,The Mount,Outside Hospital Attendance
1135740.1,1135740,2018-02-21 00:00:00,2018-02-21 11:52:35,IN,REL,CWI,Channings Wood,LEI,Leeds,Release to Immigration
1135740.2,1135740,2025-01-17 00:00:00,2025-01-17 14:32:56,OUT,ADM,HMI,Humber,ANDVYC,Andover Youth Court,Immigration Admission
1135740.3,1135740,2023-09-28 00:00:00,2023-09-28 09:23:00,OUT,CRT,PLYMCC,Plymouth Crown Court,SUI,Sudbury,Court Appearance
1111983.1,1111983,2017-07-16 00:00:00,2017-07-16 10:32:21,OUT,ADM,HEI,Hewell,ASHFCT,Ashford County Court,Initial Admission
1111983.2,1111983,2023-02-26 00:00:00,2023-02-26 00:06:05,OUT,ADM,BXI,Brixton,ACCRMC,Accrington (Hyndburn) Magistrates Court,Immigration Admission
1111975.1,1111975,2016-10-25 00:00:00,2016-10-25 16:04:31,IN,TAP,BLI,Bristol,ASHTYC,Tameside (Ashton under Lyne) Youth Court,Outside Hospital Attendance
1174864.1,1174864,2015-12-23 00:00:00,2015-12-23 11:11:25,IN,TRN,UNKNWN,UNKNOWN LOCATION,739917,LINCOLN Probation Office,Category Change
1174864.2,1174864,2022-08-04 00:00:00,2022-08-04 07:53:04,OUT,ADM,BMI,Birmingham,AMERCC,Amersham Crown Court,Initial Admission
1171739.1,1171739,2023-10-25 00:00:00,2023-10-25 15:19:40,IN,REL,PDI,Portland,LFI,Lancaster Farms,Release to Immigration
1171739.2,1171739,2023-09-10 00:00:00,2023-09-10 08:44:39,IN,TRN,ACCRMC,Accrington (Hyndburn) Magistrates Court,HLI,Hull,Normal Transfer
1171739.3,1171739,2017-07-24 00:00:00,2017-07-24 12:59:36,IN,CRT,FHI,Foston Hall,770452,LEELAND HOUSE,Court Appearance
1171739.4,1171739,2016-11-30 00:00:00,2016-11-30 23:57:29,OUT,TRN,ALPHHO,Alpha Hospitals Sheffield,FSI,Featherstone,Medical Transfer
1165542.1,1165542,2022-03-30 00:00:00,2022-03-30 00:07:21,IN,TAP,HGHBMC,Highbury Corner Magistrates Court,BAI,Belmarsh,Temporary Transfer
1165542.2,1165542,2024-08-18 00:00:00,2024-08-18 18:05:48,IN,REL,SLI,Swaleside,ALDRMC,Aldershot (Nort East Hampshire) Magistrates,End of Sentence
1165542.3,1165542,2018-12-11 00:00:00,2018-12-11 03:22:13,OUT,REL,ACTNMC,Acton Mc,FDI,Ford,Release on License
1173774.1,1173774,2017-12-31 00:00:00,2017-12-31 05:48:18,IN,TAP,STI,Styal,778998,West Bromwich Probation Office,Outside Hospital Attendance
1173774.2,1173774,2019-08-29 00:00:00,2019-08-29 03:47:41,OUT,REL,761287,MAGISTRATES COURT,DAI,Dartmoor,Release to Immigration
1122201.1,1122201,2022-01-30 00:00:00,2022-01-30 01:11:51,OUT,CRT,AAAMH2,AAA Mike H Testing,BLI,Bristol,Court Appearance
1102732.1,1102732,2020-12-28 00:00:00,2020-12-28 16:42:36,OUT,TAP,CDI,Chelmsford,ESI,East Sutton Park,Outside Hospital Attendance
1102732.2,1102732,2021-03-31 00:00:00,2021-03-31 15:38:38,IN,REL,SHI,Stoke Heath,MSI,Maidstone,Release to Immigration
1102732.3,1102732,2019-05-24 00:00:00,2019-05-24 01:05:09,OUT,TAP,NHI,New Hall,EXI,Exeter,Temporary Transfer
1102732.4,1102732,2023-12-12 00:00:00,2023-12-12 19:31:26,OUT,REL,DNI,Doncaster,EHI,Standford Hill,Release to Immigration
1115253.1,1115253,2021-03-28 00:00:00,2021-03-28 20:45:52,IN,REL,UPI,Prescoed,LCI,Leicester,Release on License
1115253.2,1115253,2024-02-23 00:00:00,2024-02-23 05:16:10,OUT,ADM,754990,Littlehampton Probation Office,FBI,Forest Bank,Immigration Admission
1115253.3,1115253,2015-12-12 00:00:00,2015-12-12 23:39:48,IN,TRN,DNI,Doncaster,HPI,Highpoint,Category Change
1189093.1,1189093,2023-08-26 00:00:00,2023-08-26 00:32:27,IN,ADM,ABDRYC,Aberdare Youth Court,ARDEN,Arden Leigh MSU,Initial Admission
1189093.2,1189093,2025-06-11 00:00:00,2025-06-11 22:49:04,IN,REL,ASP006,Weston-super-Mare Probation Centre,FKI,Frankland,End of Sentence
1189093.3,1189093,2017-03-24 00:00:00,2017-03-24 19:44:00,OUT,TRN,DNI,Doncaster,ANDVMC,Andover Mc,Normal Transfer
1189093.4,1189093,2020-09-29 00:00:00,2020-09-29 14:38:17,OUT,CRT,FKI,Frankland,GMI,Guys Marsh,Court Appearance
1156083.1,1156083,2025-04-13 00:00:00,2025-04-13 07:08:19,IN,ADM,HMI,Humber,ABDRMC,Aberdare Mc,Immigration Admission
1156083.2,1156083,2023-08-22 00:00:00,2023-08-22 02:24:11,IN,TAP,735096,Bexleyheath Probation Office,AGI,Askham Grange,Temporary Transfer
1156083.3,1156083,2022-10-27 00:00:00,2022-10-27 08:57:56,IN,CRT,HHI,Holme House,WII,Warren Hill,Remand Hearing
1132476.1,1132476,2025-04-01 00:00:00,2025-04-01 00:32:06,IN,REL,754134,WESTON-SUPER-MARE Probation Centre,ACCRMC,Accrington (Hyndburn) Magistrates Court,Release to Immigration
1132476.2,1132476,2023-08-23 00:00:00,2023-08-23 08:21:16,IN,TRN,754990,Littlehampton Probation Office,ASP006,Weston-super-Mare Probation Centre,Normal Transfer
1132476.3,1132476,2021-02-10 00:00:00,2021-02-10 01:24:04,IN,TAP,ALDRMC,Aldershot (Nort East Hampshire) Magistrates,ABTYMC,Abertillery Mc,Outside Hospital Attendance
1192003.1,1192003,2022-07-03 00:00:00,2022-07-03 09:06:14,OUT,ADM,ALI,Albany (HMP),778998,West Bromwich Probation Office,Initial Admission
1192003.2,1192003,2022-08-05 00:00:00,2022-08-05 20:32:22,OUT,TRN,NULL,,RNI,Ranby,Medical Transfer
1192003.3,1192003,2025-01-31 00:00:00,2025-01-31 18:59:51,IN,REL,CLI,Coldingley,OUT,OUTSIDE,Release on License
1192003.4,1192003,2017-01-04 00:00:00,2017-01-04 11:38:43,IN,ADM,706931,Plymouth Probation Centre,NULL,,Initial Admission
1199220.1,1199220,2016-05-24 00:00:00,2016-05-24 15:55:08,IN,REL,727642,NORTHAMPTONSHIRE OFFICES,ASP007,Bristol Probation Centre,End of Sentence
1184958.1,1184958,2025-05-21 00:00:00,2025-05-21 23:51:02,OUT,TRN,ABRYCT,Aberystwyth County Court,BRI,Bure,Category Change
1184958.2,1184958,2017-12-01 00:00:00,2017-12-01 04:15:36,OUT,ADM,ABRYCT,Aberystwyth County Court,ASP011,Yeovil Probation Centre,Immigration Admission
1184958.3,1184958,2017-09-08 00:00:00,2017-09-08 15:53:24,IN,ADM,ASP017,Staple Hill Police St. Prolific Off Unit,NULL,,Immigration Admission
1184958.4,1184958,2024-06-16 00:00:00,2024-06-16 20:57:14,IN,TRN,ASI,Ashfield,PFI,Peterborough (Female),Medical Transfer
1178735.1,1178735,2025-03-02 00:00:00,2025-03-02 06:17:27,IN,TRN,LPI,Liverpool,WSI,Wormwood Scrubs,Normal Transfer
1178735.2,1178735,2021-10-12 00:00:00,2021-10-12 13:47:45,OUT,CRT,ALDRMC,Aldershot (Nort East Hampshire) Magistrates,NULL,,Court Appearance
1178735.3,1178735,2023-10-23 00:00:00,2023-10-23 04:20:10,OUT,TAP,LFI,Lancaster Farms,ASP005,North Bristol Probation Centre,Outside Hospital Attendance
1178735.4,1178735,2024-01-11 00:00:00,2024-01-11 15:07:15,OUT,REL,UPI,Prescoed,FHI,Foston Hall,Release to Immigration
1160985.1,1160985,2021-01-19 00:00:00,2021-01-19 14:46:18,OUT,REL,DAI,Dartmoor,UNKNWN,UNKNOWN LOCATION,End of Sentence
1160985.2,1160985,2019-01-27 00:00:00,2019-01-27 02:28:09,IN,TRN,KVI,Kirklevington Grange,WCI,Winchester,Normal Transfer
1160985.3,1160985,2022-11-17 00:00:00,2022-11-17 07:54:49,OUT,TRN,UNKNWN,UNKNOWN LOCATION,WTI,Whatton,Normal Transfer
1160985.4,1160985,2018-02-08 00:00:00,2018-02-08 04:05:04,IN,TAP,AMERCC,Amersham Crown Court,AMRSMC,Amersham Mc,Temporary Transfer
